"GeneID"	"geno"	"tpm"
"476"	"Olfr1508"	"OMPGFP"	29.7601307230212
"477"	"Olfr1509"	"OMPGFP"	24.819191767765
"478"	"Olfr151"	"OMPGFP"	1.78035242225947
"479"	"Olfr1510"	"OMPGFP"	4.4295807275658
"480"	"Olfr1511"	"OMPGFP"	3.93685267286315
"481"	"Olfr1512"	"OMPGFP"	3.08290341746148
"482"	"Olfr1513"	"OMPGFP"	1.91514251101097
"483"	"Olfr152"	"OMPGFP"	1.73033437782302
"484"	"Olfr153"	"OMPGFP"	0.614207433434506
"485"	"Olfr1532-ps1"	"OMPGFP"	4.64876063139695
"486"	"Olfr1535"	"OMPGFP"	1.75386041900264
"487"	"Olfr154"	"OMPGFP"	1.79025243572894
"488"	"Olfr155"	"OMPGFP"	3.80252436644
"489"	"Olfr156"	"OMPGFP"	2.0369234216009
"490"	"Olfr157"	"OMPGFP"	2.14257275345597
"491"	"Olfr159"	"OMPGFP"	0
"492"	"Olfr16"	"OMPGFP"	4.69061946129508
"493"	"Olfr160"	"OMPGFP"	3.2445774797986
"494"	"Olfr161"	"OMPGFP"	2.12910883363394
"495"	"Olfr164"	"OMPGFP"	6.39841794684174
"496"	"Olfr165"	"OMPGFP"	1.01135203044582
"497"	"Olfr166"	"OMPGFP"	37.4185505453221
"498"	"Olfr167"	"OMPGFP"	11.2237631117883
"499"	"Olfr168"	"OMPGFP"	14.8398559909784
"500"	"Olfr169"	"OMPGFP"	11.5045872018682
"501"	"Olfr17"	"OMPGFP"	50.3659515775703
"502"	"Olfr170"	"OMPGFP"	5.37698643883513
"503"	"Olfr171"	"OMPGFP"	9.57068065145262
"504"	"Olfr172"	"OMPGFP"	0
"505"	"Olfr173"	"OMPGFP"	6.19863197732612
"506"	"Olfr175-ps1"	"OMPGFP"	9.65036991582775
"507"	"Olfr177"	"OMPGFP"	1.66094787459288
"508"	"Olfr178"	"OMPGFP"	0
"509"	"Olfr18"	"OMPGFP"	1.21441721219742
"510"	"Olfr180"	"OMPGFP"	3.29381009418377
"511"	"Olfr181"	"OMPGFP"	4.74936744098297
"512"	"Olfr183"	"OMPGFP"	0.480717306881341
"513"	"Olfr186"	"OMPGFP"	7.66011977542845
"514"	"Olfr187"	"OMPGFP"	2.48790738676369
"515"	"Olfr19"	"OMPGFP"	1.18326638784167
"516"	"Olfr190"	"OMPGFP"	9.39534230618444
"517"	"Olfr191"	"OMPGFP"	4.10668589561843
"518"	"Olfr192"	"OMPGFP"	0
"519"	"Olfr193"	"OMPGFP"	2.40259002257652
"520"	"Olfr194"	"OMPGFP"	0.55877419096081
"521"	"Olfr195"	"OMPGFP"	3.54779750457988
"522"	"Olfr196"	"OMPGFP"	0
"523"	"Olfr197"	"OMPGFP"	0
"524"	"Olfr198"	"OMPGFP"	0.339338142846117
"525"	"Olfr199"	"OMPGFP"	0
"526"	"Olfr2"	"OMPGFP"	33.3181506899515
"527"	"Olfr20"	"OMPGFP"	1.67462711586608
"528"	"Olfr201"	"OMPGFP"	3.12738647299221
"529"	"Olfr202"	"OMPGFP"	5.95811123131151
"530"	"Olfr203"	"OMPGFP"	0.204302736980595
"531"	"Olfr204"	"OMPGFP"	6.14688764360731
"532"	"Olfr205"	"OMPGFP"	2.10728986707439
"533"	"Olfr206"	"OMPGFP"	17.124843777939
"534"	"Olfr209"	"OMPGFP"	0.802638107265175
"535"	"Olfr211"	"OMPGFP"	8.25804928752011
"536"	"Olfr212"	"OMPGFP"	18.8624722599258
"537"	"Olfr213"	"OMPGFP"	11.0927394744404
"538"	"Olfr214"	"OMPGFP"	21.6084170552041
"539"	"Olfr215"	"OMPGFP"	5.26139169146329
"540"	"Olfr218"	"OMPGFP"	2.66586030658504
"541"	"Olfr22-ps1"	"OMPGFP"	0
"542"	"Olfr220"	"OMPGFP"	11.7326915975563
"543"	"Olfr221"	"OMPGFP"	4.74115590710401
"544"	"Olfr222"	"OMPGFP"	17.2839070904056
"545"	"Olfr223"	"OMPGFP"	0.350577564092835
"546"	"Olfr224"	"OMPGFP"	8.27349994366573
"547"	"Olfr225"	"OMPGFP"	0
"548"	"Olfr228"	"OMPGFP"	1.9842654115578
"549"	"Olfr229"	"OMPGFP"	0.229825387049556
"550"	"Olfr23"	"OMPGFP"	0
"551"	"Olfr231"	"OMPGFP"	1.94627947420808
"552"	"Olfr235"	"OMPGFP"	18.4638170298441
"553"	"Olfr237-ps1"	"OMPGFP"	6.89886563625543
"554"	"Olfr239"	"OMPGFP"	16.5426380243366
"555"	"Olfr24"	"OMPGFP"	0.528865811951135
"556"	"Olfr243"	"OMPGFP"	2.43745410492306
"557"	"Olfr248"	"OMPGFP"	0
"558"	"Olfr25"	"OMPGFP"	4.90808589729969
"559"	"Olfr250"	"OMPGFP"	1.13670165687475
"560"	"Olfr251"	"OMPGFP"	2.33671255421555
"561"	"Olfr259"	"OMPGFP"	1.52300844532314
"562"	"Olfr26"	"OMPGFP"	0
"563"	"Olfr262"	"OMPGFP"	0
"564"	"Olfr263"	"OMPGFP"	8.16474401506113
"565"	"Olfr266"	"OMPGFP"	1.00674000164249
"566"	"Olfr267"	"OMPGFP"	4.38801922938123
"567"	"Olfr268-ps1"	"OMPGFP"	0
"568"	"Olfr27"	"OMPGFP"	2.22672320248014
"569"	"Olfr270"	"OMPGFP"	3.40841539681511
"570"	"Olfr271-ps1"	"OMPGFP"	0
"571"	"Olfr272"	"OMPGFP"	10.1825117607987
"572"	"Olfr273"	"OMPGFP"	8.80758233508662
"573"	"Olfr275"	"OMPGFP"	1.2073014863447
"574"	"Olfr279"	"OMPGFP"	13.5747180474457
"575"	"Olfr281"	"OMPGFP"	12.8143194286063
"576"	"Olfr282"	"OMPGFP"	6.46235559236145
"577"	"Olfr283"	"OMPGFP"	4.67602579018315
"578"	"Olfr284"	"OMPGFP"	3.78761250617945
"579"	"Olfr285"	"OMPGFP"	8.2093847175518
"580"	"Olfr286"	"OMPGFP"	27.1595831588823
"581"	"Olfr287"	"OMPGFP"	0.628956411282547
"582"	"Olfr288"	"OMPGFP"	0.150383992070963
"583"	"Olfr29-ps1"	"OMPGFP"	0
"584"	"Olfr290"	"OMPGFP"	1.12826422671298
"585"	"Olfr291"	"OMPGFP"	11.7478511268989
"586"	"Olfr292"	"OMPGFP"	3.0079140114474
"587"	"Olfr293"	"OMPGFP"	15.4768202633455
"588"	"Olfr294"	"OMPGFP"	0
"589"	"Olfr295"	"OMPGFP"	13.9422942311286
"590"	"Olfr296-ps1"	"OMPGFP"	0.417210016879378
"591"	"Olfr297"	"OMPGFP"	1.54270127176961
"592"	"Olfr298"	"OMPGFP"	3.79120947911979
"593"	"Olfr299"	"OMPGFP"	9.31465670291204
"594"	"Olfr3"	"OMPGFP"	1.26727053861862
"595"	"Olfr30"	"OMPGFP"	13.5474701248837
"596"	"Olfr300-ps1"	"OMPGFP"	3.83777955924143
"597"	"Olfr301"	"OMPGFP"	1.19670565502417
"598"	"Olfr303"	"OMPGFP"	7.44765641033381
"599"	"Olfr304"	"OMPGFP"	0
"600"	"Olfr305"	"OMPGFP"	8.76614369339426
"601"	"Olfr307"	"OMPGFP"	1.74077715063219
"602"	"Olfr308"	"OMPGFP"	24.146029726894
"603"	"Olfr309"	"OMPGFP"	17.6328834153493
"604"	"Olfr31"	"OMPGFP"	4.88217291569054
"605"	"Olfr310"	"OMPGFP"	0
"606"	"Olfr311"	"OMPGFP"	0.742383696445627
"607"	"Olfr312"	"OMPGFP"	0.96283233801945
"608"	"Olfr313"	"OMPGFP"	0.359717388855032
"609"	"Olfr314"	"OMPGFP"	7.51682570058962
"610"	"Olfr315"	"OMPGFP"	1.54287729884307
"611"	"Olfr316"	"OMPGFP"	1.98484794819239
"612"	"Olfr317"	"OMPGFP"	3.17863401272791
"613"	"Olfr318"	"OMPGFP"	16.5959853645981
"614"	"Olfr319"	"OMPGFP"	30.1342450991637
"615"	"Olfr32"	"OMPGFP"	8.0775248787698
"616"	"Olfr320"	"OMPGFP"	2.91417600152169
"617"	"Olfr322"	"OMPGFP"	2.65340986009824
"618"	"Olfr323"	"OMPGFP"	42.1313440502184
"619"	"Olfr324"	"OMPGFP"	4.57263056374637
"620"	"Olfr325"	"OMPGFP"	0.702004498419693
"621"	"Olfr328"	"OMPGFP"	4.88532112041055
"622"	"Olfr329-ps"	"OMPGFP"	8.7688767930056
"623"	"Olfr33"	"OMPGFP"	0.442285604613972
"624"	"Olfr330"	"OMPGFP"	5.18023502962299
"625"	"Olfr331"	"OMPGFP"	1.18872761732401
"626"	"Olfr332"	"OMPGFP"	53.3444467343233
"627"	"Olfr333-ps1"	"OMPGFP"	0.774997945095896
"628"	"Olfr334-ps1"	"OMPGFP"	0
"629"	"Olfr335-ps"	"OMPGFP"	0
"630"	"Olfr338"	"OMPGFP"	0
"631"	"Olfr339"	"OMPGFP"	5.54363172387866
"632"	"Olfr340"	"OMPGFP"	0.411433946358151
"633"	"Olfr341"	"OMPGFP"	6.97210200182078
"634"	"Olfr342"	"OMPGFP"	14.0247506170312
"635"	"Olfr344"	"OMPGFP"	4.45344640496028
"636"	"Olfr345"	"OMPGFP"	0
"637"	"Olfr346"	"OMPGFP"	12.0289634835025
"638"	"Olfr347"	"OMPGFP"	0.950267362851254
"639"	"Olfr348"	"OMPGFP"	1.52186568903327
"640"	"Olfr350"	"OMPGFP"	0
"641"	"Olfr351"	"OMPGFP"	1.98800930856074
"642"	"Olfr352"	"OMPGFP"	0
"643"	"Olfr353"	"OMPGFP"	4.19171582962355
"644"	"Olfr354"	"OMPGFP"	7.7606083103059
"645"	"Olfr355"	"OMPGFP"	1.20054840158578
"646"	"Olfr356"	"OMPGFP"	0.407527927880068
"647"	"Olfr357"	"OMPGFP"	2.32557697896346
"648"	"Olfr358"	"OMPGFP"	11.4084897383798
"649"	"Olfr360"	"OMPGFP"	53.9791482916593
"650"	"Olfr361"	"OMPGFP"	12.9546508221786
"651"	"Olfr362"	"OMPGFP"	25.7263970089051
"652"	"Olfr363-ps"	"OMPGFP"	3.042019493152
"653"	"Olfr364-ps1"	"OMPGFP"	5.13647735880746
"654"	"Olfr365"	"OMPGFP"	12.2404946038031
"655"	"Olfr366"	"OMPGFP"	2.60954197112782
"656"	"Olfr367-ps"	"OMPGFP"	1.04792895740589
"657"	"Olfr368"	"OMPGFP"	1.84673267509706
"658"	"Olfr370"	"OMPGFP"	40.0999044573145
"659"	"Olfr371"	"OMPGFP"	0
"660"	"Olfr372"	"OMPGFP"	2.60305317662193
"661"	"Olfr373"	"OMPGFP"	1.79010161412525
"662"	"Olfr374"	"OMPGFP"	2.39841368034706
"663"	"Olfr376"	"OMPGFP"	0.693602290180079
"664"	"Olfr377-ps1"	"OMPGFP"	0
"665"	"Olfr378"	"OMPGFP"	5.5843642995182
"666"	"Olfr379-ps1"	"OMPGFP"	0
"667"	"Olfr38"	"OMPGFP"	0
"668"	"Olfr380"	"OMPGFP"	26.519897687246
"669"	"Olfr381"	"OMPGFP"	1.95330829137749
"670"	"Olfr382"	"OMPGFP"	1.9244656320314
"671"	"Olfr383-ps1"	"OMPGFP"	0
"672"	"Olfr384"	"OMPGFP"	1.75680083998898
"673"	"Olfr385"	"OMPGFP"	0
"674"	"Olfr387-ps1"	"OMPGFP"	0
"675"	"Olfr388-ps1"	"OMPGFP"	0
"676"	"Olfr389"	"OMPGFP"	5.2028121359955
"677"	"Olfr39"	"OMPGFP"	13.5174161902251
"678"	"Olfr390"	"OMPGFP"	4.40415388443878
"679"	"Olfr391-ps"	"OMPGFP"	30.5787557931322
"680"	"Olfr392"	"OMPGFP"	30.3804554350675
"681"	"Olfr393"	"OMPGFP"	29.4927771951688
"682"	"Olfr394"	"OMPGFP"	17.1522143327253
"683"	"Olfr395"	"OMPGFP"	0
"684"	"Olfr396-ps1"	"OMPGFP"	0.494668982881311
"685"	"Olfr397"	"OMPGFP"	1.20498420901966
"686"	"Olfr398"	"OMPGFP"	15.4334526976411
"687"	"Olfr399"	"OMPGFP"	2.58131275476818
"688"	"Olfr400-ps1"	"OMPGFP"	0
"689"	"Olfr401"	"OMPGFP"	0
"690"	"Olfr402"	"OMPGFP"	0.549814718638953
"691"	"Olfr403"	"OMPGFP"	4.59924375750362
"692"	"Olfr404-ps1"	"OMPGFP"	0.765022724020404
"693"	"Olfr406-ps"	"OMPGFP"	1.48124825093529
"694"	"Olfr407-ps1"	"OMPGFP"	0
"695"	"Olfr408-ps1"	"OMPGFP"	0
"696"	"Olfr409-ps1"	"OMPGFP"	0
"697"	"Olfr410"	"OMPGFP"	2.75688516843226
"698"	"Olfr411"	"OMPGFP"	8.2293049202347
"699"	"Olfr412"	"OMPGFP"	1.08156908071194
"700"	"Olfr414"	"OMPGFP"	9.21881117279559
"701"	"Olfr417"	"OMPGFP"	9.6870907779291
"702"	"Olfr418-ps1"	"OMPGFP"	2.49894227445216
"703"	"Olfr419"	"OMPGFP"	19.7125129092557
"704"	"Olfr420"	"OMPGFP"	0
"705"	"Olfr421-ps1"	"OMPGFP"	0
"706"	"Olfr424"	"OMPGFP"	2.35284089908833
"707"	"Olfr429"	"OMPGFP"	0.457383357099808
"708"	"Olfr43"	"OMPGFP"	8.98047413725867
"709"	"Olfr430"	"OMPGFP"	1.03600712626361
"710"	"Olfr432"	"OMPGFP"	0.387110697024353
"711"	"Olfr433"	"OMPGFP"	0.769594572968733
"712"	"Olfr434"	"OMPGFP"	3.25335979478151
"713"	"Olfr435"	"OMPGFP"	2.82439198894217
"714"	"Olfr437"	"OMPGFP"	4.29118266435545
"715"	"Olfr44"	"OMPGFP"	5.49019673670589
"716"	"Olfr441"	"OMPGFP"	3.72671841444023
"717"	"Olfr443-ps1"	"OMPGFP"	0
"718"	"Olfr444"	"OMPGFP"	0.735879001200579
"719"	"Olfr446"	"OMPGFP"	7.90413339548247
"720"	"Olfr447"	"OMPGFP"	0.799592567706735
"721"	"Olfr448"	"OMPGFP"	3.61279962127886
"722"	"Olfr449"	"OMPGFP"	22.341037377775
"723"	"Olfr45"	"OMPGFP"	2.54377926340941
"724"	"Olfr450"	"OMPGFP"	0.691120707746519
"725"	"Olfr452"	"OMPGFP"	0.824037985702746
"726"	"Olfr453"	"OMPGFP"	3.43283058686683
"727"	"Olfr455"	"OMPGFP"	114.470066853423
"728"	"Olfr456"	"OMPGFP"	0
"729"	"Olfr457"	"OMPGFP"	1.68203323487071
"730"	"Olfr458"	"OMPGFP"	0
"731"	"Olfr459"	"OMPGFP"	7.7778999067293
"732"	"Olfr46"	"OMPGFP"	4.94004018019077
"733"	"Olfr460"	"OMPGFP"	16.1019484561874
"734"	"Olfr461"	"OMPGFP"	4.20030202765162
"735"	"Olfr462"	"OMPGFP"	8.36638749309047
"736"	"Olfr463"	"OMPGFP"	8.15528156338804
"737"	"Olfr464"	"OMPGFP"	34.8035876753162
"738"	"Olfr466"	"OMPGFP"	2.86046751083689
"739"	"Olfr467"	"OMPGFP"	0.403484569848882
"740"	"Olfr469"	"OMPGFP"	3.65502815165851
"741"	"Olfr47"	"OMPGFP"	0.710612769399701
"742"	"Olfr470"	"OMPGFP"	0
"743"	"Olfr472"	"OMPGFP"	8.91490852017501
"744"	"Olfr473"	"OMPGFP"	3.05270261692075
"745"	"Olfr474"	"OMPGFP"	0
"746"	"Olfr475-ps1"	"OMPGFP"	0.829048230966318
"747"	"Olfr476"	"OMPGFP"	1.79615436683573
"748"	"Olfr477"	"OMPGFP"	7.52778101436918
"749"	"Olfr478"	"OMPGFP"	0.65647659410417
"750"	"Olfr479"	"OMPGFP"	19.5374074136043
"751"	"Olfr48"	"OMPGFP"	4.48938448117849
"752"	"Olfr480"	"OMPGFP"	0
"753"	"Olfr481"	"OMPGFP"	0.23037356924884
"754"	"Olfr482"	"OMPGFP"	0.47873169223086
"755"	"Olfr483"	"OMPGFP"	6.40580777202906
"756"	"Olfr484"	"OMPGFP"	6.61535061010795
"757"	"Olfr485"	"OMPGFP"	0
"758"	"Olfr486"	"OMPGFP"	0
"759"	"Olfr487"	"OMPGFP"	4.55067335226597
"760"	"Olfr488"	"OMPGFP"	2.0469336419021
"761"	"Olfr49"	"OMPGFP"	5.6775353561528
"762"	"Olfr490"	"OMPGFP"	1.22646500200097
"763"	"Olfr491"	"OMPGFP"	5.11252504142441
"764"	"Olfr492"	"OMPGFP"	0
"765"	"Olfr493"	"OMPGFP"	0
"766"	"Olfr494"	"OMPGFP"	1.14981093937591
"767"	"Olfr495"	"OMPGFP"	5.37217983593987
"768"	"Olfr497"	"OMPGFP"	3.17378732780683
"769"	"Olfr498"	"OMPGFP"	2.72341926426196
"770"	"Olfr5"	"OMPGFP"	5.30818686997412
"771"	"Olfr50"	"OMPGFP"	0
"772"	"Olfr502"	"OMPGFP"	2.04220151919004
"773"	"Olfr503"	"OMPGFP"	0
"774"	"Olfr506"	"OMPGFP"	3.68060374286426
"775"	"Olfr507"	"OMPGFP"	0
"776"	"Olfr508"	"OMPGFP"	0.462955632870347
"777"	"Olfr509"	"OMPGFP"	16.6676206603043
"778"	"Olfr51"	"OMPGFP"	0.709655539364997
"779"	"Olfr510"	"OMPGFP"	1.22646500200097
"780"	"Olfr512"	"OMPGFP"	0
"781"	"Olfr513"	"OMPGFP"	0
"782"	"Olfr514"	"OMPGFP"	0
"783"	"Olfr516"	"OMPGFP"	0.563172705000443
"784"	"Olfr517"	"OMPGFP"	0
"785"	"Olfr518"	"OMPGFP"	2.69895741458296
"786"	"Olfr519"	"OMPGFP"	0
"787"	"Olfr52"	"OMPGFP"	5.23163977416037
"788"	"Olfr520"	"OMPGFP"	0
"789"	"Olfr521"	"OMPGFP"	2.56758845124261
"790"	"Olfr522"	"OMPGFP"	23.8319185554573
"791"	"Olfr523"	"OMPGFP"	105.750370768287
"792"	"Olfr524"	"OMPGFP"	32.3792578903437
"793"	"Olfr525"	"OMPGFP"	6.44565548496858
"794"	"Olfr527"	"OMPGFP"	8.38862662730881
"795"	"Olfr53"	"OMPGFP"	1.42244652293926
"796"	"Olfr530"	"OMPGFP"	3.57973926100781
"797"	"Olfr531"	"OMPGFP"	22.0393291466952
"798"	"Olfr532"	"OMPGFP"	4.1993095177207
"799"	"Olfr533"	"OMPGFP"	19.1427983420421
"800"	"Olfr535"	"OMPGFP"	8.22307742952325
"801"	"Olfr536"	"OMPGFP"	197.086549004221
"802"	"Olfr538"	"OMPGFP"	2.48447894296016
"803"	"Olfr539"	"OMPGFP"	3.21947063025254
"804"	"Olfr54"	"OMPGFP"	0.756188051732833
"805"	"Olfr541"	"OMPGFP"	12.4928817622978
"806"	"Olfr543"	"OMPGFP"	8.7604643000069
"807"	"Olfr544"	"OMPGFP"	5.46283079648243
"808"	"Olfr545"	"OMPGFP"	2.96843621002226
"809"	"Olfr547"	"OMPGFP"	0.821992501341073
"810"	"Olfr548-ps1"	"OMPGFP"	0
"811"	"Olfr549"	"OMPGFP"	14.3011915886416
"812"	"Olfr55"	"OMPGFP"	69.0896646441979
"813"	"Olfr550"	"OMPGFP"	2.4973758463859
"814"	"Olfr551"	"OMPGFP"	2.78121808372601
"815"	"Olfr552"	"OMPGFP"	5.63407360294194
"816"	"Olfr553"	"OMPGFP"	8.52711558953267
"817"	"Olfr554"	"OMPGFP"	1.02205416833414
"818"	"Olfr555"	"OMPGFP"	4.48280720668074
"819"	"Olfr556"	"OMPGFP"	3.96028758401715
"820"	"Olfr557"	"OMPGFP"	0.890860435734752
"821"	"Olfr558"	"OMPGFP"	1.42805498631212
"822"	"Olfr559"	"OMPGFP"	0.226192315942801
"823"	"Olfr56"	"OMPGFP"	1.11153116704157
"824"	"Olfr560"	"OMPGFP"	0
"825"	"Olfr561"	"OMPGFP"	0.571503662175006
"826"	"Olfr564"	"OMPGFP"	0.812484701641018
"827"	"Olfr566"	"OMPGFP"	0
"828"	"Olfr568"	"OMPGFP"	4.10123647165928
"829"	"Olfr569"	"OMPGFP"	1.87819466064194
"830"	"Olfr57"	"OMPGFP"	1.47296041906979
"831"	"Olfr570"	"OMPGFP"	1.9004605266424
"832"	"Olfr571"	"OMPGFP"	8.4103606638113
"833"	"Olfr572"	"OMPGFP"	1.73894887755576
"834"	"Olfr573-ps1"	"OMPGFP"	0
"835"	"Olfr574"	"OMPGFP"	0
"836"	"Olfr575"	"OMPGFP"	3.52156572960599
"837"	"Olfr576"	"OMPGFP"	6.52044684608108
"838"	"Olfr577"	"OMPGFP"	2.5224718340123
"839"	"Olfr578"	"OMPGFP"	2.70075432364727
"840"	"Olfr58"	"OMPGFP"	1.25945061330173
"841"	"Olfr582"	"OMPGFP"	4.03006280885097
"842"	"Olfr583"	"OMPGFP"	0
"843"	"Olfr584"	"OMPGFP"	0.735412072900325
"844"	"Olfr585"	"OMPGFP"	4.50100748307151
"845"	"Olfr586"	"OMPGFP"	5.70198641281151
"846"	"Olfr587-ps1"	"OMPGFP"	2.03763963940034
"847"	"Olfr588-ps1"	"OMPGFP"	3.04379481821366
"848"	"Olfr589"	"OMPGFP"	0
"849"	"Olfr59"	"OMPGFP"	10.9102155721994
"850"	"Olfr590-ps1"	"OMPGFP"	0
"851"	"Olfr591"	"OMPGFP"	9.88864367088117
"852"	"Olfr592"	"OMPGFP"	13.137225813774
"853"	"Olfr593"	"OMPGFP"	0.785236739085984
"854"	"Olfr594"	"OMPGFP"	2.57738519556734
"855"	"Olfr596"	"OMPGFP"	3.89429000042406
"856"	"Olfr597"	"OMPGFP"	0
"857"	"Olfr598"	"OMPGFP"	5.67896246062704
"858"	"Olfr599"	"OMPGFP"	5.00167758628519
"859"	"Olfr6"	"OMPGFP"	37.625432100909
"860"	"Olfr60"	"OMPGFP"	42.0245978742641
"861"	"Olfr600"	"OMPGFP"	7.13698885461913
"862"	"Olfr601"	"OMPGFP"	5.65370452141909
"863"	"Olfr602-ps1"	"OMPGFP"	0
"864"	"Olfr603"	"OMPGFP"	7.81724498080488
"865"	"Olfr605"	"OMPGFP"	0
"866"	"Olfr606"	"OMPGFP"	1.33285132055797
"867"	"Olfr607"	"OMPGFP"	2.77733212525504
"868"	"Olfr608"	"OMPGFP"	5.30265750865123
"869"	"Olfr609"	"OMPGFP"	8.88640541990349
"870"	"Olfr61"	"OMPGFP"	5.82782867072741
"871"	"Olfr610"	"OMPGFP"	11.5219034119811
"872"	"Olfr611"	"OMPGFP"	0
"873"	"Olfr612"	"OMPGFP"	0.52898650246048
"874"	"Olfr613"	"OMPGFP"	0.296213513996783
"875"	"Olfr615"	"OMPGFP"	0.880639333554375
"876"	"Olfr616"	"OMPGFP"	5.54682664221542
"877"	"Olfr617"	"OMPGFP"	0.942284086903181
"878"	"Olfr618"	"OMPGFP"	0
"879"	"Olfr619"	"OMPGFP"	3.7808729821471
"880"	"Olfr62"	"OMPGFP"	2.15429261503887
"881"	"Olfr620"	"OMPGFP"	4.05389796044391
"882"	"Olfr621-ps1"	"OMPGFP"	0
"883"	"Olfr622"	"OMPGFP"	5.22311593912083
"884"	"Olfr623"	"OMPGFP"	0.879636784222004
"885"	"Olfr624"	"OMPGFP"	2.91731966495375
"886"	"Olfr626-ps1"	"OMPGFP"	0
"887"	"Olfr628"	"OMPGFP"	1.62496940328204
"888"	"Olfr629"	"OMPGFP"	0.682874901688562
"889"	"Olfr63"	"OMPGFP"	5.87034063388923
"890"	"Olfr630"	"OMPGFP"	1.01047029371483
"891"	"Olfr631"	"OMPGFP"	1.9939947129306
"892"	"Olfr632"	"OMPGFP"	4.8365787788832
"893"	"Olfr633"	"OMPGFP"	3.93017777853819
"894"	"Olfr634-ps1"	"OMPGFP"	0
"895"	"Olfr635"	"OMPGFP"	3.05922548576033
"896"	"Olfr637-ps1"	"OMPGFP"	0
"897"	"Olfr638"	"OMPGFP"	2.39960543869754
"898"	"Olfr639"	"OMPGFP"	2.78943303704191
"899"	"Olfr64"	"OMPGFP"	4.22662613788328
"900"	"Olfr640"	"OMPGFP"	43.7439184047011
"901"	"Olfr641"	"OMPGFP"	0
"902"	"Olfr642"	"OMPGFP"	2.43965298097621
"903"	"Olfr643"	"OMPGFP"	6.29468799397644
"904"	"Olfr644"	"OMPGFP"	3.549799163525
"905"	"Olfr645"	"OMPGFP"	1.02295624615262
"906"	"Olfr646"	"OMPGFP"	1.249702093074
"907"	"Olfr648"	"OMPGFP"	2.91618716508382
"908"	"Olfr649"	"OMPGFP"	1.7056798041073
"909"	"Olfr65"	"OMPGFP"	6.80983400544446
"910"	"Olfr650-ps1"	"OMPGFP"	1.16366408322381
"911"	"Olfr651"	"OMPGFP"	0
"912"	"Olfr652"	"OMPGFP"	0
"913"	"Olfr653"	"OMPGFP"	10.1455598018796
"914"	"Olfr654"	"OMPGFP"	6.91209029881694
"915"	"Olfr655"	"OMPGFP"	0.584693871555512
"916"	"Olfr656"	"OMPGFP"	3.0444166716336
"917"	"Olfr657"	"OMPGFP"	2.39960543869754
"918"	"Olfr658"	"OMPGFP"	3.84744429714245
"919"	"Olfr659"	"OMPGFP"	1.59095322840208
"920"	"Olfr66"	"OMPGFP"	1.39471651852095
"921"	"Olfr660-ps1"	"OMPGFP"	0
"922"	"Olfr661"	"OMPGFP"	12.7151965051197
"923"	"Olfr664"	"OMPGFP"	0
"924"	"Olfr665"	"OMPGFP"	20.5874558204325
"925"	"Olfr666"	"OMPGFP"	2.43306822259301
"926"	"Olfr667"	"OMPGFP"	1.72023662618317
"927"	"Olfr668"	"OMPGFP"	3.20788659532497
"928"	"Olfr669"	"OMPGFP"	5.41133433607811
"929"	"Olfr67"	"OMPGFP"	2.44888739623672
"930"	"Olfr670"	"OMPGFP"	3.46307412903515
"931"	"Olfr671"	"OMPGFP"	4.88346668633812
"932"	"Olfr672"	"OMPGFP"	18.3969750300145
"933"	"Olfr675"	"OMPGFP"	2.74357833824782
"934"	"Olfr676"	"OMPGFP"	0.703197079778493
"935"	"Olfr677"	"OMPGFP"	4.99626867934438
"936"	"Olfr678"	"OMPGFP"	1.47832835062616
"937"	"Olfr679"	"OMPGFP"	1.24624669558163
"938"	"Olfr68"	"OMPGFP"	6.85466393429815
"939"	"Olfr681"	"OMPGFP"	11.5190194679367
"940"	"Olfr682-ps1"	"OMPGFP"	0
"941"	"Olfr683"	"OMPGFP"	5.16406316631986
"942"	"Olfr684"	"OMPGFP"	2.9865219204569
"943"	"Olfr685"	"OMPGFP"	8.62598885024402
"944"	"Olfr686"	"OMPGFP"	11.5873678294199
"945"	"Olfr687"	"OMPGFP"	0
"946"	"Olfr689"	"OMPGFP"	13.2126017657423
"947"	"Olfr69"	"OMPGFP"	1.76409349602879
"948"	"Olfr690"	"OMPGFP"	0.310310422193015
"949"	"Olfr691"	"OMPGFP"	0.494036413849494
"950"	"Olfr692"	"OMPGFP"	2.767633495235
"951"	"Olfr693"	"OMPGFP"	5.4847270512895
"952"	"Olfr694"	"OMPGFP"	2.33712228813703
"953"	"Olfr695"	"OMPGFP"	6.1304536871455
"954"	"Olfr697"	"OMPGFP"	0
"955"	"Olfr698"	"OMPGFP"	3.74152534134141
"956"	"Olfr699"	"OMPGFP"	4.4215905651537
"957"	"Olfr70"	"OMPGFP"	8.54145269250673
"958"	"Olfr700"	"OMPGFP"	0
"959"	"Olfr701"	"OMPGFP"	4.77587533744401
"960"	"Olfr702"	"OMPGFP"	0
"961"	"Olfr703"	"OMPGFP"	0
"962"	"Olfr704"	"OMPGFP"	14.7590933880936
"963"	"Olfr705"	"OMPGFP"	14.0822205770987
"964"	"Olfr706"	"OMPGFP"	6.97301689943157
"965"	"Olfr707"	"OMPGFP"	3.70408893221768
"966"	"Olfr709-ps1"	"OMPGFP"	0
"967"	"Olfr71"	"OMPGFP"	23.482920159147
"968"	"Olfr710"	"OMPGFP"	0
"969"	"Olfr711"	"OMPGFP"	29.3760533009388
